row id,order id,Order Date,ship date,ship mode,customer id,customer name,segment,postal code,city,state,country,region_x,market,product id,product name,sub-category,category,Sales,quantity,discount,profit,shipping cost,order priority,returned,region_y,person,region
38783,US-2015-PM19135140-42357,2015-12-19,2015-12-24,Second Class,PM-191351406,Peter McVee,Home Office,3820,Dover,New Hampshire,United States,Eastern US,USCA,OFF-PA-6455,Xerox 1903,Paper,Office Supplies,29.9,5,0.0,14.651,2.95,High,No,,Dolores Davis,Eastern US
33428,US-2014-RF19345140-41778,2014-05-19,2014-05-21,Second Class,RF-193451406,Randy Ferguson,Corporate,3820,Dover,New Hampshire,United States,Eastern US,USCA,FUR-FU-2862,24-Hour Round Wall Clock,Furnishings,Furniture,139.86,7,0.0,60.1398,17.13,High,No,,Dolores Davis,Eastern US
33427,US-2014-RF19345140-41778,2014-05-19,2014-05-21,Second Class,RF-193451406,Randy Ferguson,Corporate,3820,Dover,New Hampshire,United States,Eastern US,USCA,OFF-AR-5908,"Sanford Colorific Scented Colored Pencils, 12/Pack",Art,Office Supplies,38.52,9,0.0,11.9412,7.82,High,No,,Dolores Davis,Eastern US
33426,US-2014-RF19345140-41778,2014-05-19,2014-05-21,Second Class,RF-193451406,Randy Ferguson,Corporate,3820,Dover,New Hampshire,United States,Eastern US,USCA,OFF-AP-2885,Acco 6 Outlet Guardian Basic Surge Suppressor,Appliances,Office Supplies,33.28,4,0.0,9.3184,6.21,High,No,,Dolores Davis,Eastern US
38040,CA-2015-SP20860140-42050,2015-02-15,2015-02-19,Standard Class,SP-208601406,Sung Pak,Corporate,3820,Dover,New Hampshire,United States,Eastern US,USCA,OFF-PA-6473,Xerox 1920,Paper,Office Supplies,35.88,6,0.0,16.146,1.45,Medium,No,,Dolores Davis,Eastern US
37328,CA-2016-SS20140140-42730,2016-12-26,2017-01-02,Standard Class,SS-201401406,Saphhira Shifley,Corporate,3060,Nashua,New Hampshire,United States,Eastern US,USCA,FUR-FU-5170,"Master Big Foot Doorstop, Beige",Furnishings,Furniture,21.12,4,0.0,6.5472,1.55,Medium,No,,Dolores Davis,Eastern US
38020,US-2017-VM21835140-42983,2017-09-05,2017-09-07,Second Class,VM-218351406,Vivian Mathis,Consumer,3060,Nashua,New Hampshire,United States,Eastern US,USCA,OFF-FA-6129,Staples,Fasteners,Office Supplies,14.82,6,0.0,6.9654,3.09,Critical,No,,Dolores Davis,Eastern US
38801,CA-2016-JK15325140-42400,2016-01-31,2016-02-04,Second Class,JK-153251406,Jason Klamczynski,Corporate,8401,Atlantic City,New Jersey,United States,Eastern US,USCA,OFF-FA-6129,Staples,Fasteners,Office Supplies,23.36,2,0.0,11.68,1.55,Medium,No,,Dolores Davis,Eastern US
32993,CA-2015-PO19195140-42272,2015-09-25,2015-09-28,Second Class,PO-191951406,Phillina Ober,Home Office,7002,Bayonne,New Jersey,United States,Eastern US,USCA,TEC-PH-5282,netTALK DUO VoIP Telephone Service,Phones,Technology,104.98,2,0.0,52.49,7.57,Medium,No,,Dolores Davis,Eastern US
32991,CA-2015-PO19195140-42272,2015-09-25,2015-09-28,Second Class,PO-191951406,Phillina Ober,Home Office,7002,Bayonne,New Jersey,United States,Eastern US,USCA,TEC-AC-5207,Memorex Micro Travel Drive 16 GB,Accessories,Technology,63.96,4,0.0,19.8276,5.1,Medium,No,,Dolores Davis,Eastern US
32992,CA-2015-PO19195140-42272,2015-09-25,2015-09-28,Second Class,PO-191951406,Phillina Ober,Home Office,7002,Bayonne,New Jersey,United States,Eastern US,USCA,OFF-BI-6321,Tuff Stuff Recycled Round Ring Binders,Binders,Office Supplies,14.46,3,0.0,7.0854,1.79,Medium,No,,Dolores Davis,Eastern US
39457,CA-2016-JD15790140-42416,2016-02-16,2016-02-20,Standard Class,JD-157901406,John Dryer,Consumer,7109,Belleville,New Jersey,United States,Eastern US,USCA,FUR-CH-4641,Hon Comfortask Task/Swivel Chairs,Chairs,Furniture,227.96,2,0.0,36.4736,30.29,High,No,,Dolores Davis,Eastern US
31596,CA-2016-JD15895140-42672,2016-10-29,2016-11-04,Standard Class,JD-158951406,Jonathan Doherty,Corporate,7109,Belleville,New Jersey,United States,Eastern US,USCA,OFF-ST-6296,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Storage,Office Supplies,1082.48,8,0.0,10.8248,99.2,Medium,No,,Dolores Davis,Eastern US
31597,CA-2016-JD15895140-42672,2016-10-29,2016-11-04,Standard Class,JD-158951406,Jonathan Doherty,Corporate,7109,Belleville,New Jersey,United States,Eastern US,USCA,OFF-PA-6493,Xerox 1939,Paper,Office Supplies,56.91,3,0.0,27.3168,3.95,Medium,No,,Dolores Davis,Eastern US
31598,CA-2016-JD15895140-42672,2016-10-29,2016-11-04,Standard Class,JD-158951406,Jonathan Doherty,Corporate,7109,Belleville,New Jersey,United States,Eastern US,USCA,FUR-FU-4331,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furnishings,Furniture,77.6,4,0.0,38.024,2.89,Medium,No,,Dolores Davis,Eastern US
31595,CA-2016-JD15895140-42672,2016-10-29,2016-11-04,Standard Class,JD-158951406,Jonathan Doherty,Corporate,7109,Belleville,New Jersey,United States,Eastern US,USCA,OFF-PA-6587,Xerox 223,Paper,Office Supplies,32.4,5,0.0,15.552,2.25,Medium,No,,Dolores Davis,Eastern US
31599,CA-2016-JD15895140-42672,2016-10-29,2016-11-04,Standard Class,JD-158951406,Jonathan Doherty,Corporate,7109,Belleville,New Jersey,United States,Eastern US,USCA,OFF-BI-3306,Avery Premier Heavy-Duty Binder with Round Locking Rings,Binders,Office Supplies,14.28,1,0.0,6.5688,1.87,Medium,No,,Dolores Davis,Eastern US
32119,CA-2017-TR21325140-42907,2017-06-21,2017-06-28,Standard Class,TR-213251406,Toby Ritter,Consumer,7109,Belleville,New Jersey,United States,Eastern US,USCA,TEC-AC-5656,Razer Kraken PRO Over Ear PC and Music Headset,Accessories,Technology,239.97,3,0.0,71.991,16.95,Medium,No,,Dolores Davis,Eastern US
32120,CA-2017-TR21325140-42907,2017-06-21,2017-06-28,Standard Class,TR-213251406,Toby Ritter,Consumer,7109,Belleville,New Jersey,United States,Eastern US,USCA,OFF-LA-3229,Avery 508,Labels,Office Supplies,9.82,2,0.0,4.8118,1.48,Medium,No,,Dolores Davis,Eastern US
39625,CA-2017-XP21865140-43015,2017-10-07,2017-10-12,Standard Class,XP-218651406,Xylona Preis,Consumer,7109,Belleville,New Jersey,United States,Eastern US,USCA,OFF-PA-6435,Xerox 1886,Paper,Office Supplies,143.7,3,0.0,68.976,8.49,Medium,No,,Dolores Davis,Eastern US
39626,CA-2017-XP21865140-43015,2017-10-07,2017-10-12,Standard Class,XP-218651406,Xylona Preis,Consumer,7109,Belleville,New Jersey,United States,Eastern US,USCA,OFF-PA-6580,Xerox 217,Paper,Office Supplies,6.48,1,0.0,3.1104,1.24,Medium,No,,Dolores Davis,Eastern US
32832,CA-2016-JM15655140-42673,2016-10-30,2016-11-03,Standard Class,JM-156551406,Jim Mitchum,Corporate,8302,Bridgeton,New Jersey,United States,Eastern US,USCA,OFF-ST-5699,"Rogers Jumbo File, Granite",Storage,Office Supplies,40.74,3,0.0,0.4074,2.47,Medium,No,,Dolores Davis,Eastern US
32833,CA-2016-JM15655140-42673,2016-10-30,2016-11-03,Standard Class,JM-156551406,Jim Mitchum,Corporate,8302,Bridgeton,New Jersey,United States,Eastern US,USCA,OFF-AP-3838,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Appliances,Office Supplies,11.67,3,0.0,3.0342,1.6,Medium,No,,Dolores Davis,Eastern US
39279,CA-2014-SF20065140-41891,2014-09-09,2014-09-12,First Class,SF-200651406,Sandra Flanagan,Consumer,7011,Clifton,New Jersey,United States,Eastern US,USCA,FUR-FU-3882,"Dana Fluorescent Magnifying Lamp, White, 36""",Furnishings,Furniture,254.9,5,0.0,76.47,39.53,High,No,,Dolores Davis,Eastern US
39278,CA-2014-SF20065140-41891,2014-09-09,2014-09-12,First Class,SF-200651406,Sandra Flanagan,Consumer,7011,Clifton,New Jersey,United States,Eastern US,USCA,OFF-AP-4929,Kensington 6 Outlet Guardian Standard Surge Protector,Appliances,Office Supplies,81.92,4,0.0,22.1184,15.81,High,No,,Dolores Davis,Eastern US
41110,CA-2016-CB12025140-42702,2016-11-28,2016-12-01,First Class,CB-120251406,Cassandra Brandow,Consumer,7017,East Orange,New Jersey,United States,Eastern US,USCA,OFF-PA-6500,Xerox 1945,Paper,Office Supplies,204.95,5,0.0,100.4255,28.01,Medium,No,,Dolores Davis,Eastern US
41109,CA-2016-CB12025140-42702,2016-11-28,2016-12-01,First Class,CB-120251406,Cassandra Brandow,Consumer,7017,East Orange,New Jersey,United States,Eastern US,USCA,OFF-AR-5302,Newell 324,Art,Office Supplies,34.65,3,0.0,9.702,4.52,Medium,No,,Dolores Davis,Eastern US
41108,CA-2016-CB12025140-42702,2016-11-28,2016-12-01,First Class,CB-120251406,Cassandra Brandow,Consumer,7017,East Orange,New Jersey,United States,Eastern US,USCA,OFF-PA-6578,Xerox 215,Paper,Office Supplies,25.92,4,0.0,12.4416,2.74,Medium,No,,Dolores Davis,Eastern US
41111,CA-2016-CB12025140-42702,2016-11-28,2016-12-01,First Class,CB-120251406,Cassandra Brandow,Consumer,7017,East Orange,New Jersey,United States,Eastern US,USCA,OFF-BI-4356,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Binders,Office Supplies,79.95,5,0.0,38.376,1.14,Medium,No,,Dolores Davis,Eastern US
40673,CA-2017-PO18865140-43095,2017-12-26,2017-12-30,Standard Class,PO-188651406,Patrick O'Donnell,Consumer,7017,East Orange,New Jersey,United States,Eastern US,USCA,TEC-AC-5209,Memorex Micro Travel Drive 4 GB,Accessories,Technology,31.8,3,0.0,13.674,1.81,Medium,No,,Dolores Davis,Eastern US
32327,CA-2014-LA16780140-41830,2014-07-10,2014-07-14,Standard Class,LA-167801406,Laura Armstrong,Corporate,7601,Hackensack,New Jersey,United States,Eastern US,USCA,FUR-CH-4398,Global Commerce Series High-Back Swivel/Tilt Chairs,Chairs,Furniture,854.94,3,0.0,213.735,31.81,Medium,No,,Dolores Davis,Eastern US
32325,CA-2014-LA16780140-41830,2014-07-10,2014-07-14,Standard Class,LA-167801406,Laura Armstrong,Corporate,7601,Hackensack,New Jersey,United States,Eastern US,USCA,OFF-FA-6129,Staples,Fasteners,Office Supplies,177.2,5,0.0,83.284,19.95,Medium,No,,Dolores Davis,Eastern US
32326,CA-2014-LA16780140-41830,2014-07-10,2014-07-14,Standard Class,LA-167801406,Laura Armstrong,Corporate,7601,Hackensack,New Jersey,United States,Eastern US,USCA,TEC-PH-3812,Cisco SPA508G,Phones,Technology,197.97,3,0.0,57.4113,13.28,Medium,No,,Dolores Davis,Eastern US
32328,CA-2014-LA16780140-41830,2014-07-10,2014-07-14,Standard Class,LA-167801406,Laura Armstrong,Corporate,7601,Hackensack,New Jersey,United States,Eastern US,USCA,FUR-FU-2877,9-3/4 Diameter Round Wall Clock,Furnishings,Furniture,124.11,9,0.0,52.1262,8.53,Medium,No,,Dolores Davis,Eastern US
32329,CA-2014-LA16780140-41830,2014-07-10,2014-07-14,Standard Class,LA-167801406,Laura Armstrong,Corporate,7601,Hackensack,New Jersey,United States,Eastern US,USCA,OFF-LA-3236,Avery 514,Labels,Office Supplies,14.4,5,0.0,7.056,1.86,Medium,No,,Dolores Davis,Eastern US
31610,CA-2014-TS21205140-41908,2014-09-26,2014-10-02,Standard Class,TS-212051406,Thomas Seio,Corporate,7601,Hackensack,New Jersey,United States,Eastern US,USCA,FUR-FU-3958,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furnishings,Furniture,87.54,3,0.0,37.6422,10.76,Low,No,,Dolores Davis,Eastern US
35574,US-2016-BS11365140-42477,2016-04-17,2016-04-21,Standard Class,BS-113651406,Bill Shonely,Corporate,8701,Lakewood,New Jersey,United States,Eastern US,USCA,TEC-MA-2865,"3D Systems Cube Printer, 2nd Generation, Magenta",Machines,Technology,9099.93,7,0.0,2365.9818,516.91,Medium,No,,Dolores Davis,Eastern US
35575,US-2016-BS11365140-42477,2016-04-17,2016-04-21,Standard Class,BS-113651406,Bill Shonely,Corporate,8701,Lakewood,New Jersey,United States,Eastern US,USCA,FUR-FU-6101,Stacking Trays by OIC,Furnishings,Furniture,9.96,2,0.0,3.2868,1.87,Medium,No,,Dolores Davis,Eastern US
35576,US-2016-BS11365140-42477,2016-04-17,2016-04-21,Standard Class,BS-113651406,Bill Shonely,Corporate,8701,Lakewood,New Jersey,United States,Eastern US,USCA,OFF-BI-6410,Wilson Jones Standard D-Ring Binders,Binders,Office Supplies,25.3,5,0.0,11.891,1.41,Medium,No,,Dolores Davis,Eastern US
38065,CA-2014-CS12175140-41862,2014-08-11,2014-08-15,Standard Class,CS-121751406,Charles Sheldon,Corporate,8701,Lakewood,New Jersey,United States,Eastern US,USCA,OFF-BI-5588,"Performers Binder/Pad Holder, Black",Binders,Office Supplies,196.21,7,0.0,98.105,24.81,High,No,,Dolores Davis,Eastern US
36140,US-2016-CC12475140-42682,2016-11-08,2016-11-10,First Class,CC-124751406,Cindy Chapman,Consumer,8701,Lakewood,New Jersey,United States,Eastern US,USCA,OFF-FA-5717,Rubber Band Ball,Fasteners,Office Supplies,14.96,4,0.0,0.2992,4.16,High,No,,Dolores Davis,Eastern US
31604,CA-2014-CR12625140-41790,2014-05-31,2014-06-05,Standard Class,CR-126251406,Corey Roper,Home Office,8701,Lakewood,New Jersey,United States,Eastern US,USCA,OFF-AR-3530,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Art,Office Supplies,289.2,6,0.0,83.868,14.33,Medium,No,,Dolores Davis,Eastern US
31603,CA-2014-CR12625140-41790,2014-05-31,2014-06-05,Standard Class,CR-126251406,Corey Roper,Home Office,8701,Lakewood,New Jersey,United States,Eastern US,USCA,OFF-BI-4336,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Binders,Office Supplies,45.48,3,0.0,20.9208,1.35,Medium,No,,Dolores Davis,Eastern US
32477,CA-2014-DB13060140-41810,2014-06-20,2014-06-24,Standard Class,DB-130601406,Dave Brooks,Consumer,8701,Lakewood,New Jersey,United States,Eastern US,USCA,TEC-PH-6425,Wireless Extenders zBoost YX545 SOHO Signal Booster,Phones,Technology,1322.93,7,0.0,357.1911,229.09,High,No,,Dolores Davis,Eastern US
32478,CA-2014-DB13060140-41810,2014-06-20,2014-06-24,Standard Class,DB-130601406,Dave Brooks,Consumer,8701,Lakewood,New Jersey,United States,Eastern US,USCA,OFF-AR-5458,"OIC #2 Pencils, Medium Soft",Art,Office Supplies,3.76,2,0.0,1.0904,1.5,High,No,,Dolores Davis,Eastern US
40665,CA-2016-ES14080140-42468,2016-04-08,2016-04-10,First Class,ES-140801406,Erin Smith,Corporate,8701,Lakewood,New Jersey,United States,Eastern US,USCA,OFF-PA-6493,Xerox 1939,Paper,Office Supplies,37.94,2,0.0,18.2112,11.09,Critical,No,,Dolores Davis,Eastern US
34516,US-2015-JP15460140-42279,2015-10-02,2015-10-08,Standard Class,JP-154601406,Jennifer Patt,Corporate,8701,Lakewood,New Jersey,United States,Eastern US,USCA,OFF-PA-3843,Computer Printout Paper with Letter-Trim Perforations,Paper,Office Supplies,94.85,5,0.0,45.528,4.9,Medium,No,,Dolores Davis,Eastern US
34517,US-2015-JP15460140-42279,2015-10-02,2015-10-08,Standard Class,JP-154601406,Jennifer Patt,Corporate,8701,Lakewood,New Jersey,United States,Eastern US,USCA,OFF-EN-4430,Globe Weis Peel & Seel First Class Envelopes,Envelopes,Office Supplies,51.12,4,0.0,23.004,2.98,Medium,No,,Dolores Davis,Eastern US
34518,US-2015-JP15460140-42279,2015-10-02,2015-10-08,Standard Class,JP-154601406,Jennifer Patt,Corporate,8701,Lakewood,New Jersey,United States,Eastern US,USCA,TEC-AC-5280,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Accessories,Technology,90.0,1,0.0,32.4,2.58,Medium,No,,Dolores Davis,Eastern US
36888,CA-2014-ML17395140-41924,2014-10-12,2014-10-17,Second Class,ML-173951406,Marina Lichtenstein,Corporate,8701,Lakewood,New Jersey,United States,Eastern US,USCA,FUR-CH-4412,"Global High-Back Leather Tilter, Burgundy",Chairs,Furniture,245.98,2,0.0,27.0578,9.75,Medium,No,,Dolores Davis,Eastern US
36889,CA-2014-ML17395140-41924,2014-10-12,2014-10-17,Second Class,ML-173951406,Marina Lichtenstein,Corporate,8701,Lakewood,New Jersey,United States,Eastern US,USCA,OFF-BI-4330,Flexible Leather- Look Classic Collection Ring Binder,Binders,Office Supplies,18.94,1,0.0,9.47,1.97,Medium,No,,Dolores Davis,Eastern US
39721,CA-2017-NP18670140-43021,2017-10-13,2017-10-17,Standard Class,NP-186701406,Nora Paige,Consumer,8701,Lakewood,New Jersey,United States,Eastern US,USCA,FUR-BO-4391,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Bookcases,Furniture,2154.9,5,0.0,129.294,426.05,High,No,,Dolores Davis,Eastern US
39718,CA-2017-NP18670140-43021,2017-10-13,2017-10-17,Standard Class,NP-186701406,Nora Paige,Consumer,8701,Lakewood,New Jersey,United States,Eastern US,USCA,TEC-AC-4874,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Accessories,Technology,45.0,3,0.0,4.95,4.83,High,No,,Dolores Davis,Eastern US
39720,CA-2017-NP18670140-43021,2017-10-13,2017-10-17,Standard Class,NP-186701406,Nora Paige,Consumer,8701,Lakewood,New Jersey,United States,Eastern US,USCA,FUR-FU-3922,DAX Two-Tone Silver Metal Document Frame,Furnishings,Furniture,40.48,2,0.0,17.4064,3.5,High,No,,Dolores Davis,Eastern US
39719,CA-2017-NP18670140-43021,2017-10-13,2017-10-17,Standard Class,NP-186701406,Nora Paige,Consumer,8701,Lakewood,New Jersey,United States,Eastern US,USCA,OFF-FA-5466,"OIC Colored Binder Clips, Assorted Sizes",Fasteners,Office Supplies,17.9,5,0.0,8.771,1.8,High,No,,Dolores Davis,Eastern US
38053,CA-2017-TC21145140-42994,2017-09-16,2017-09-20,Standard Class,TC-211451406,Theresa Coyne,Corporate,8701,Lakewood,New Jersey,United States,Eastern US,USCA,FUR-CH-5781,SAFCO Folding Chair Trolley,Chairs,Furniture,512.96,4,0.0,143.6288,88.83,High,Yes,Eastern US,Dolores Davis,Eastern US
38054,CA-2017-TC21145140-42994,2017-09-16,2017-09-20,Standard Class,TC-211451406,Theresa Coyne,Corporate,8701,Lakewood,New Jersey,United States,Eastern US,USCA,TEC-PH-5599,Plantronics 81402,Phones,Technology,395.94,6,0.0,102.9444,40.6,High,Yes,Eastern US,Dolores Davis,Eastern US
38055,CA-2017-TC21145140-42994,2017-09-16,2017-09-20,Standard Class,TC-211451406,Theresa Coyne,Corporate,8701,Lakewood,New Jersey,United States,Eastern US,USCA,OFF-ST-3848,"Contico 72""H Heavy-Duty Storage System",Storage,Office Supplies,81.96,2,0.0,0.0,9.4,High,Yes,Eastern US,Dolores Davis,Eastern US
38052,CA-2017-TC21145140-42994,2017-09-16,2017-09-20,Standard Class,TC-211451406,Theresa Coyne,Corporate,8701,Lakewood,New Jersey,United States,Eastern US,USCA,FUR-FU-3921,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furnishings,Furniture,47.4,5,0.0,18.96,7.59,High,Yes,Eastern US,Dolores Davis,Eastern US
41186,CA-2017-VG21805140-42814,2017-03-20,2017-03-21,First Class,VG-218051406,Vivek Grady,Corporate,8701,Lakewood,New Jersey,United States,Eastern US,USCA,OFF-AR-3976,Dixon Ticonderoga Pencils,Art,Office Supplies,8.94,3,0.0,2.4138,3.2,Critical,No,,Dolores Davis,Eastern US
32146,CA-2014-CK12760140-41678,2014-02-08,2014-02-13,Standard Class,CK-127601406,Cyma Kinney,Corporate,7036,Linden,New Jersey,United States,Eastern US,USCA,TEC-AC-5184,Maxell DVD-RAM Discs,Accessories,Technology,115.36,7,0.0,49.6048,12.6,Medium,No,,Dolores Davis,Eastern US
38876,CA-2015-AT10735140-42331,2015-11-23,2015-11-27,Second Class,AT-107351406,Annie Thurman,Consumer,7960,Morristown,New Jersey,United States,Eastern US,USCA,OFF-AP-5938,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Appliances,Office Supplies,2625.12,8,0.0,735.0336,366.72,Medium,No,,Dolores Davis,Eastern US
38877,CA-2015-AT10735140-42331,2015-11-23,2015-11-27,Second Class,AT-107351406,Annie Thurman,Consumer,7960,Morristown,New Jersey,United States,Eastern US,USCA,OFF-AR-5292,Newell 315,Art,Office Supplies,17.94,3,0.0,4.485,1.37,Medium,No,,Dolores Davis,Eastern US
40174,CA-2017-GZ14470140-42996,2017-09-18,2017-09-24,Standard Class,GZ-144701406,Gary Zandusky,Consumer,7960,Morristown,New Jersey,United States,Eastern US,USCA,TEC-MA-5080,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Machines,Technology,480.0,4,0.0,225.6,27.47,Medium,No,,Dolores Davis,Eastern US
40175,CA-2017-GZ14470140-42996,2017-09-18,2017-09-24,Standard Class,GZ-144701406,Gary Zandusky,Consumer,7960,Morristown,New Jersey,United States,Eastern US,USCA,OFF-ST-6015,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Storage,Office Supplies,34.05,3,0.0,9.534,2.72,Medium,No,,Dolores Davis,Eastern US
36157,CA-2016-GK14620140-42723,2016-12-19,2016-12-25,Standard Class,GK-146201406,Grace Kelly,Corporate,7960,Morristown,New Jersey,United States,Eastern US,USCA,OFF-BI-4343,GBC DocuBind TL300 Electric Binding System,Binders,Office Supplies,1793.98,2,0.0,843.1706,225.42,Low,No,,Dolores Davis,Eastern US
36942,CA-2017-HM14860140-42840,2017-04-15,2017-04-20,Standard Class,HM-148601406,Harry Marie,Corporate,7960,Morristown,New Jersey,United States,Eastern US,USCA,FUR-FU-6299,Tensor Computer Mounted Lamp,Furnishings,Furniture,74.45,5,0.0,20.1015,4.04,Medium,No,,Dolores Davis,Eastern US
31564,CA-2016-PG18895140-42391,2016-01-22,2016-01-28,Standard Class,PG-188951406,Paul Gonzalez,Consumer,7960,Morristown,New Jersey,United States,Eastern US,USCA,OFF-FA-3330,Bagged Rubber Bands,Fasteners,Office Supplies,7.56,6,0.0,0.3024,1.64,Medium,No,,Dolores Davis,Eastern US
32156,CA-2017-SJ20125140-42836,2017-04-11,2017-04-16,Standard Class,SJ-201251406,Sanjit Jacobs,Home Office,8901,New Brunswick,New Jersey,United States,Eastern US,USCA,OFF-FA-5459,OIC Binder Clips,Fasteners,Office Supplies,7.16,2,0.0,3.58,1.72,Medium,No,,Dolores Davis,Eastern US
32155,CA-2017-SJ20125140-42836,2017-04-11,2017-04-16,Standard Class,SJ-201251406,Sanjit Jacobs,Home Office,8901,New Brunswick,New Jersey,United States,Eastern US,USCA,OFF-PA-6421,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Paper,Office Supplies,7.61,1,0.0,3.5767,1.39,Medium,No,,Dolores Davis,Eastern US
39685,CA-2014-DG13300140-41943,2014-10-31,2014-11-04,Standard Class,DG-133001406,Deirdre Greer,Corporate,7050,Orange,New Jersey,United States,Eastern US,USCA,OFF-AP-4292,Fellowes Superior 10 Outlet Split Surge Protector,Appliances,Office Supplies,76.12,2,0.0,22.0748,9.65,High,No,,Dolores Davis,Eastern US
40275,CA-2014-DM13345140-41945,2014-11-02,2014-11-04,Second Class,DM-133451406,Denise Monton,Corporate,7050,Orange,New Jersey,United States,Eastern US,USCA,OFF-BI-3264,Avery Durable Binders,Binders,Office Supplies,5.76,2,0.0,2.8224,1.72,Medium,No,,Dolores Davis,Eastern US
38453,CA-2017-KT16480140-42855,2017-04-30,2017-05-05,Standard Class,KT-164801406,Kean Thornton,Consumer,7050,Orange,New Jersey,United States,Eastern US,USCA,OFF-LA-3833,Color-Coded Legal Exhibit Labels,Labels,Office Supplies,4.91,1,0.0,2.4059,1.22,Medium,No,,Dolores Davis,Eastern US
35726,CA-2017-LT17110140-42993,2017-09-15,2017-09-15,Same Day,LT-171101406,Liz Thompson,Consumer,7050,Orange,New Jersey,United States,Eastern US,USCA,OFF-AR-3535,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Art,Office Supplies,70.95,3,0.0,18.447,5.88,High,No,,Dolores Davis,Eastern US
34177,CA-2016-SD20485140-42633,2016-09-20,2016-09-24,Second Class,SD-204851406,Shirley Daniels,Home Office,7050,Orange,New Jersey,United States,Eastern US,USCA,OFF-BI-6210,Storex DuraTech Recycled Plastic Frosted Binders,Binders,Office Supplies,25.44,6,0.0,12.72,1.81,High,No,,Dolores Davis,Eastern US
34178,CA-2016-SD20485140-42633,2016-09-20,2016-09-24,Second Class,SD-204851406,Shirley Daniels,Home Office,7050,Orange,New Jersey,United States,Eastern US,USCA,OFF-SU-2972,Acme Forged Steel Scissors with Black Enamel Handles,Supplies,Office Supplies,27.93,3,0.0,8.0997,1.74,High,No,,Dolores Davis,Eastern US
33739,CA-2016-AF10870140-42513,2016-05-23,2016-05-28,Standard Class,AF-108701406,Art Ferguson,Consumer,7055,Passaic,New Jersey,United States,Eastern US,USCA,OFF-AP-4218,Eureka Sanitaire  Commercial Upright,Appliances,Office Supplies,662.84,4,0.0,172.3384,53.79,Medium,No,,Dolores Davis,Eastern US
33737,CA-2016-AF10870140-42513,2016-05-23,2016-05-28,Standard Class,AF-108701406,Art Ferguson,Consumer,7055,Passaic,New Jersey,United States,Eastern US,USCA,TEC-PH-3164,AT&T 841000 Phone,Phones,Technology,345.0,5,0.0,86.25,22.07,Medium,No,,Dolores Davis,Eastern US
33742,CA-2016-AF10870140-42513,2016-05-23,2016-05-28,Standard Class,AF-108701406,Art Ferguson,Consumer,7055,Passaic,New Jersey,United States,Eastern US,USCA,TEC-PH-3966,Digium D40 VoIP phone,Phones,Technology,257.98,2,0.0,74.8142,15.58,Medium,No,,Dolores Davis,Eastern US
33740,CA-2016-AF10870140-42513,2016-05-23,2016-05-28,Standard Class,AF-108701406,Art Ferguson,Consumer,7055,Passaic,New Jersey,United States,Eastern US,USCA,TEC-AC-5856,SanDisk Cruzer 32 GB USB Flash Drive,Accessories,Technology,95.1,5,0.0,30.432,8.97,Medium,No,,Dolores Davis,Eastern US
33738,CA-2016-AF10870140-42513,2016-05-23,2016-05-28,Standard Class,AF-108701406,Art Ferguson,Consumer,7055,Passaic,New Jersey,United States,Eastern US,USCA,FUR-TA-3410,Bevis 36 x 72 Conference Tables,Tables,Furniture,174.286,2,0.3,-19.9184,8.91,Medium,No,,Dolores Davis,Eastern US
33741,CA-2016-AF10870140-42513,2016-05-23,2016-05-28,Standard Class,AF-108701406,Art Ferguson,Consumer,7055,Passaic,New Jersey,United States,Eastern US,USCA,OFF-EN-3112,Ampad #10 Peel & Seel Holiday Envelopes,Envelopes,Office Supplies,26.88,6,0.0,12.9024,2.55,Medium,No,,Dolores Davis,Eastern US
38051,CA-2016-BP11155140-42550,2016-06-29,2016-07-01,Second Class,BP-111551406,Becky Pak,Consumer,7501,Paterson,New Jersey,United States,Eastern US,USCA,OFF-AP-4610,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Appliances,Office Supplies,275.24,4,0.0,121.1056,58.85,High,Yes,Eastern US,Dolores Davis,Eastern US
